종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"058430","포스코스틸리온","45550","0","0.00","4133","11.02","7486","6.08","59872","0.76","1615","3.55"
"009520","포스코엠텍","18500","-320","-1.70","117","158.12",,,"2780","6.65","35","0.19"
"047050","포스코인터내셔널","49600","-3100","-5.88","3939","12.59","3946","12.57","35869","1.38","1000","2.02"
"003670","포스코퓨처엠","227500","-6500","-2.78","371","613.21","2149","105.85","30357","7.49","250","0.11"
"189690","포시에스","2545","10","0.39","192","13.26",,,"2585","0.98","100","3.93"
"318020","포인트모바일","4570","-60","-1.30","389","11.75",,,"3742","1.22","0","0.00"
"256630","포인트엔지니어링","1168","-26","-2.18",,,,,"1243","0.94","0","0.00"
"331380","포커스에이치엔에스","5190","-40","-0.76","130","39.92",,,"1196","4.34","30","0.58"
"472850","폰드그룹","5470","60","1.11","7","781.43",,,"5789","0.94","0","0.00"
"039980","폴라리스AI","2695","0","0.00","20","134.75",,,"1509","1.79","0","0.00"
"041910","폴라리스AI파마","7430","-100","-1.33","327","22.72",,,"9900","0.75","100","1.35"
"234100","폴라리스세원","1609","-25","-1.53","83","19.39",,,"2829","0.57","0","0.00"
"041020","폴라리스오피스","6530","-150","-2.25","432","15.12",,,"1305","5.00","0","0.00"
"114630","폴라리스우노","618","-3","-0.48","124","4.98",,,"1642","0.38","0","0.00"
"290720","푸드나무","3345","110","3.40",,,,,"1713","1.95","0","0.00"
"005670","푸드웰","5600","20","0.36","364","15.38",,,"9701","0.58","90","1.61"
"094940","푸른기술","7530","-240","-3.09","330","22.82",,,"4847","1.55","30","0.40"
"057880","푸른소나무","8790","0","0.00",,,,,"41","214.39","0","0.00"
"007330","푸른저축은행","8640","20","0.23","1340","6.45",,,"26884","0.32","650","7.52"
"017810","풀무원","14320","-100","-0.69","255","56.16","1323","10.82","8638","1.66","102","0.71"
"093380","풍강","3585","15","0.42","582","6.16",,,"7640","0.47","200","5.58"
"023900","풍국주정","11740","-50","-0.42","672","17.47",,,"12319","0.95","100","0.85"
"103140","풍산","61700","-100","-0.16","5727","10.77","8548","7.22","71975","0.86","1200","1.94"
"005810","풍산홀딩스","26600","0","0.00","5878","4.53","5895","4.51","72976","0.36","1400","5.26"
"371950","풍원정밀","11560","-530","-4.38",,,,,"2742","4.22","0","0.00"
"370090","퓨런티어","18790","-210","-1.11","923","20.36",,,"5992","3.14","0","0.00"
"445180","퓨릿","9400","-30","-0.32","837","11.23",,,"4965","1.89","50","0.53"
"151910","퓨처코어","640","0","0.00",,,,,"189","3.39","0","0.00"
"220100","퓨쳐켐","22950","-700","-2.96",,,,,"2886","7.95","0","0.00"
"035200","프럼파스트","2960","-30","-1.00","167","17.72",,,"4459","0.66","50","1.69"
"334970","프레스티지바이오로직스","5100","50","0.99",,,,,"1633","3.12","0","0.00"
"321260","프로이천","2680","15","0.56","122","21.97","209","12.82","1308","2.05","20","0.75"
"053610","프로텍","26300","50","0.19","2290","11.48","3045","8.64","31733","0.83","400","1.52"
"303360","프로티아","3030","-90","-2.88","38","79.74",,,"1827","1.66","0","0.00"
"377220","프롬바이오","1865","35","1.91",,,,,"2708","0.69","0","0.00"
"335810","프리시젼바이오","4380","100","2.34",,,,,"2758","1.59","0","0.00"
"053160","프리엠스","9400","-50","-0.53","137","68.61",,,"11112","0.85","50","0.53"
"405000","플라즈맵","2605","-110","-4.05",,,,,"399","6.53","0","0.00"
"041590","플래스크","789","0","0.00",,,,,"259","3.05","0","0.00"
"367000","플래티어","5850","80","1.39",,,,,"5244","1.12","0","0.00"
"075130","플랜티넷","2200","-5","-0.23","101","21.78",,,"4405","0.50","100","4.55"
"009810","플레이그램","525","-14","-2.60",,,,,"431","1.22","0","0.00"
"237820","플레이디","5660","-70","-1.22","225","25.16",,,"6338","0.89","0","0.00"
"023770","플레이위드","6230","-70","-1.11",,,,,"2958","2.11","0","0.00"
"019570","플루토스","469","-19","-3.89",,,,,"596","0.79","0","0.00"
"300080","플리토","21250","-400","-1.85",,,"774","27.44","838","25.36","0","0.00"
"032580","피델릭스","1365","45","3.41","32","42.66",,,"1509","0.90","0","0.00"
"051380","피씨디렉트","3200","-15","-0.47","50","64.00",,,"2791","1.15","100","3.13"
"241820","피씨엘","989","4","0.41",,,,,"689","1.44","0","0.00"
"237750","피앤씨테크","5820","-90","-1.52","561","10.37",,,"11052","0.53","0","0.00"
"319660","피에스케이","31550","1050","3.44","1813","17.40","3097","10.19","13552","2.33","200","0.63"
"031980","피에스케이홀딩스","58400","1000","1.74","2055","28.42","4520","12.92","15829","3.69","600","1.03"
"002230","피에스텍","3970","-30","-0.75","234","16.97",,,"7860","0.51","250","6.30"
"043370","피에이치에이","11480","80","0.70","3011","3.81","3221","3.56","36108","0.32","250","2.18"
"239890","피엔에이치테크","14620","-290","-1.95","605","24.17","1030","14.19","5022","2.91","0","0.00"
"347740","피엔케이피부임상연구센타","3135","15","0.48","160","19.59",,,"2493","1.26","30","0.96"
"137400","피엔티","51700","500","0.98","3136","16.49","7043","7.34","18063","2.86","0","0.00"
"257370","피엔티엠에스","9210","0","0.00",,,,,"2111","4.36","0","0.00"
"147760","피엠티","4370","-15","-0.34",,,,,"4191","1.04","0","0.00"
"128660","피제이메탈","3510","-15","-0.43","566","6.20",,,"2862","1.23","150","4.27"
"006140","피제이전자","6290","40","0.64","411","15.30",,,"8427","0.75","120","1.91"
"376180","피코그램","3445","-160","-4.44","243","14.18",,,"1956","1.76","0","0.00"
"304840","피플바이오","3800","25","0.66",,,,,"882","4.31","0","0.00"
"062970","피피아이","3180","25","0.79",,,,,"785","4.05","0","0.00"
"087600","픽셀플러스","8880","0","0.00",,,,,"13063","0.68","0","0.00"
"291810","핀텔","2545","35","1.39",,,,,"1822","1.40","0","0.00"
"378340","필에너지","17470","-640","-3.53",,,,,"6025","2.90","0","0.00"
"161580","필옵틱스","17920","-520","-2.82",,,,,"7200","2.49","2502","13.96"
"347770","핌스","2740","-70","-2.49","123","22.28",,,"2619","1.05","0","0.00"
"163730","핑거","7260","60","0.83","486","14.94",,,"5295","1.37","120","1.65"
"417180","핑거스토리","2775","25","0.91","126","22.02",,,"1439","1.93","0","0.00"
"446750","하나26호스팩","2205","5","0.23",,,,,,,"0","0.00"
"448370","하나27호스팩","2185","10","0.46",,,,,,,"0","0.00"
"454750","하나28호스팩","2160","5","0.23",,,,,,,"0","0.00"
"454640","하나29호스팩","2180","-5","-0.23",,,,,,,"0","0.00"
"469880","하나30호스팩","2105","-5","-0.24",,,,,,,"0","0.00"
"469900","하나31호스팩","2120","-10","-0.47",,,,,,,"0","0.00"
"475240","하나32호스팩","2215","0","0.00",,,,,,,"0","0.00"
"475250","하나33호스팩","2195","0","0.00",,,,,,,"0","0.00"
"406760","하나금융21호스팩","2135","0","0.00",,,,,,,"0","0.00"
"418170","하나금융22호스팩","2380","0","0.00",,,,,,,"0","0.00"
"430230","하나금융24호스팩","2235","35","1.59",,,,,,,"0","0.00"
"435620","하나금융25호스팩","10080","0","0.00",,,,,,,"0","0.00"
"086790","하나금융지주","61600","-1700","-2.69","11380","5.41","13214","4.66","136601","0.45","3400","5.52"
"299030","하나기술","30700","1550","5.32",,,"1416","21.67","14110","2.18","0","0.00"
"067310","하나마이크론","19290","-70","-0.36",,,"1090","17.70","6331","3.05","50","0.26"
"166090","하나머티리얼즈","51400","-200","-0.39","1752","29.34","3186","16.13","20476","2.51","200","0.39"
"293480","하나제약","12560","50","0.40","1291","9.73","1462","8.59","16069","0.78","510","4.06"
"039130","하나투어","53400","-1000","-1.84","3036","17.59","4562","11.70","10998","4.86","5000","9.36"
"136480","하림","3085","-15","-0.48","123","25.08",,,"2898","1.06","30","0.97"
"003380","하림지주","5800","40","0.69","384","15.10","900","6.44","28683","0.20","120","2.07"
"450330","하스","12130","500","4.30","303","40.03",,,"2537","4.78","0","0.00"
"101670","하이드로리튬","3635","-10","-0.27",,,,,"1709","2.13","0","0.00"
"365590","하이딥","1162","-6","-0.51",,,,,"107","10.86","0","0.00"
"149980","하이로닉","9460","-10","-0.11","430","22.00",,,"4380","2.16","0","0.00"
"013030","하이록코리아","27400","0","0.00","3687","7.43","3916","7.00","32055","0.85","1050","3.83"
"352820","하이브","177300","-2900","-1.61","4504","39.37","7092","25.00","70090","2.53","700","0.39"
"126700","하이비젼시스템","21050","-350","-1.64","3483","6.04","4149","5.07","18323","1.15","500","2.38"
"106080","하이소닉","5980","450","8.14",,,,,"771","7.76","0","0.00"
"071090","하이스틸","3620","-185","-4.86","65","55.69",,,"7393","0.49","10","0.28"
"400840","하이제7호스팩","2110","-5","-0.24",,,,,,,"0","0.00"
"450050","하이제8호스팩","2205","20","0.92",,,,,,,"0","0.00"
"160190","하이젠알앤엠","10490","1750","20.02","109","96.24",,,"1858","5.65","0","0.00"
"221840","하이즈항공","2220","5","0.23",,,,,"2598","0.85","0","0.00"
"106190","하이텍팜","17610","340","1.97","760","23.17",,,"10069","1.75","100","0.57"
"019490","하이트론","946","-3","-0.32",,,,,"256","3.70","0","0.00"
"000080","하이트진로","20350","0","0.00","512","39.75","1473","13.82","15694","1.30","950","4.67"
"000087","하이트진로2우B","16250","0","0.00",,,,,,,"1000","6.15"
"000140","하이트진로홀딩스","9020","-10","-0.11","41","220.00",,,"24228","0.37","550","6.10"
"000145","하이트진로홀딩스우","11900","-590","-4.72",,,,,,,"600","5.04"
"065650","하이퍼코퍼레이션","1399","4","0.29",,,,,"644","2.17","0","0.00"
"066130","하츠","4750","10","0.21","501","9.48",,,"8477","0.56","90","1.89"
"004590","한국가구","3885","-30","-0.77","793","4.90",,,"11512","0.34","175","4.50"
"036460","한국가스공사","40700","-600","-1.45",,,"7427","5.48","112167","0.36","0","0.00"
"039340","한국경제TV","5590","-50","-0.89","504","11.09",,,"8245","0.68","160","2.86"
"005430","한국공항","73700","-2100","-2.77","10275","7.17",,,"113947","0.65","1000","1.36"
"071050","한국금융지주","71000","-1600","-2.20","12100","5.87","15843","4.48","143392","0.50","2650","3.73"
"071055","한국금융지주우","49300","-700","-1.40",,,,,,,"2712","5.50"
"034950","한국기업평가","85800","300","0.35","4570","18.77",,,"23840","3.60","5131","5.98"
"010040","한국내화","2605","-15","-0.57",,,,,"5805","0.45","45","1.73"
"025540","한국단자","62100","-100","-0.16","7068","8.79","10190","6.09","90347","0.69","700","1.13"
"222980","한국맥널티","4170","45","1.09",,,,,"3112","1.34","0","0.00"
"010100","한국무브넥스","4375","-100","-2.23","1549","2.82",,,"10710","0.41","100","2.29"
"256840","한국비엔씨","6820","470","7.40","388","17.58",,,"3157","2.16","0","0.00"
"219750","한국비티비","967","0","0.00",,,,,"41","23.59","0","0.00"
"004090","한국석유","16340","-660","-3.88","1217","13.43","1326","12.32","14613","1.12","120","0.73"
"025550","한국선재","3245","-95","-2.84",,,,,"5477","0.59","0","0.00"
"002200","한국수출포장","2580","-5","-0.19","498","5.18",,,"7743","0.33","80","3.10"
"002960","한국쉘석유","318500","-1000","-0.31","28753","11.08",,,"97039","3.28","25000","7.85"
"017890","한국알콜","10170","-20","-0.20","489","20.80",,,"23303","0.44","285","2.80"
"000240","한국앤컴퍼니","15350","0","0.00","1975","7.77",,,"42407","0.36","700","4.56"
"080720","한국유니온제약","4020","145","3.74",,,,,"4196","0.96","0","0.00"
"123890","한국자산신탁","3030","-10","-0.33","1059","2.86","661","4.59","8459","0.36","220","7.26"
"015760","한국전력","19350","30","0.16",,,"6592","2.94","55837","0.35","0","0.00"
"063570","한국전자금융","4995","0","0.00","471","10.61","620","8.06","5987","0.83","125","2.50"
"041460","한국전자인증","3880","-15","-0.39","126","30.79",,,"2834","1.37","70","1.80"
"006200","한국전자홀딩스","840","-2","-0.24",,,,,"3052","0.28","20","2.38"
"101680","한국정밀기계","2400","-70","-2.83",,,,,"4844","0.50","0","0.00"
"039740","한국정보공학","2850","10","0.35","249","11.45",,,"5737","0.50","0","0.00"
"053300","한국정보인증","4195","-5","-0.12","229","18.32",,,"4353","0.96","70","1.67"
"025770","한국정보통신","8340","-30","-0.36","838","9.95",,,"7585","1.10","0","0.00"
"436610","한국제11호스팩","3365","210","6.66",,,,,,,"0","0.00"
"458610","한국제12호스팩","2295","0","0.00",,,,,,,"0","0.00"
"464440","한국제13호스팩","2195","5","0.23",,,,,,,"0","0.00"
"477530","한국제14호스팩","2150","-5","-0.23",,,,,,,"0","0.00"
"479880","한국제15호스팩","2060","-10","-0.48",,,,,,,"0","0.00"
"027970","한국제지","1119","4","0.36",,,,,"2306","0.49","0","0.00"
"023350","한국종합기술","5340","-40","-0.74","1282","4.17",,,"15058","0.35","100","1.87"
"025890","한국주강","2240","-65","-2.82","224","10.00",,,"2959","0.76","0","0.00"
"000970","한국주철관","6640","-60","-0.90","789","8.42",,,"16304","0.41","400","6.02"
"104700","한국철강","8980","-160","-1.75","1756","5.11","850","10.57","21938","0.41","400","4.45"
"017960","한국카본","12180","960","8.56",,,"586","20.77","9238","1.32","110","0.90"
"023760","한국캐피탈","593","-1","-0.17","199","2.98",,,"1958","0.30","28","4.72"
"054040","한국컴퓨터","5290","80","1.54","1513","3.50",,,"10063","0.53","300","5.67"
"161890","한국콜마","64600","1700","2.70","227","284.58","4200","15.38","28347","2.28","600","0.93"
"021650","한국큐빅","2440","0","0.00","509","4.79",,,"5323","0.46","70","2.87"
"161390","한국타이어앤테크놀로지","42250","-400","-0.94","5904","7.16","9123","4.63","78306","0.54","1300","3.08"
"053590","한국테크놀로지","334","0","0.00",,,,,,,"0","0.00"
"034830","한국토지신탁","1033","-1","-0.10",,,,,"4631","0.22","70","6.78"
"007280","한국특강","1567","-9","-0.57","464","3.38",,,"3738","0.42","0","0.00"
"032300","한국파마","18040","760","4.40","8","2255.00",,,"6288","2.87","50","0.28"
"037230","한국팩키지","2010","0","0.00","137","14.67",,,"3618","0.56","40","1.99"
"047810","한국항공우주","50600","900","1.81","2298","22.02","2629","19.25","16388","3.09","500","0.99"
"123690","한국화장품","8320","0","0.00","218","38.17",,,"1591","5.23","0","0.00"
"003350","한국화장품제조","64700","-200","-0.31","2009","32.21",,,"14516","4.46","100","0.15"
"030520","한글과컴퓨터","19170","-380","-1.94","633","30.28","1835","10.45","14031","1.37","410","2.14"
"052600","한네트","4210","65","1.57","213","19.77",,,"3167","1.33","150","3.56"
"011500","한농화성","13660","-40","-0.29","811","16.84",,,"10630","1.29","120","0.88"
"002390","한독","16180","170","1.06",,,,,"24611","0.66","300","1.85"
"256150","한독크린텍","7060","-30","-0.42","667","10.58",,,"7121","0.99","250","3.54"
"092460","한라IMS","7230","-90","-1.23","4212","1.72",,,"9928","0.73","300","4.15"
"053690","한미글로벌","18290","-60","-0.33","1400","13.06","1962","9.32","18115","1.01","400","2.19"
"042700","한미반도체","143400","-2100","-1.44","2753","52.09","3367","42.59","5875","24.41","420","0.29"
"008930","한미사이언스","32400","450","1.41","1694","19.13",,,"11621","2.79","200","0.62"
"128940","한미약품","306000","8500","2.86","11522","26.56","14622","20.93","75345","4.06","500","0.16"
"452190","한빛레이저","4200","-40","-0.94",,,,,"1104","3.80","0","0.00"
"047080","한빛소프트","1462","-8","-0.54",,,,,"405","3.61","0","0.00"
"009240","한샘","62400","2500","4.17",,,"2526","24.70","20648","3.02","4500","7.21"
"452280","한선엔지니어링","9880","-500","-4.82","345","28.64",,,"3230","3.06","0","0.00"
"020000","한섬","16980","-90","-0.53","3818","4.45","3605","4.71","63584","0.27","750","4.42"
"003680","한성기업","6820","-130","-1.87","216","31.57",,,"9101","0.75","0","0.00"
"066980","한성크린텍","2140","35","1.66","18","118.89",,,"2605","0.82","0","0.00"
"105630","한세실업","20350","250","1.24","2850","7.14","3415","5.96","16345","1.25","500","2.46"
"069640","한세엠케이","1943","-15","-0.77",,,,,"3199","0.61","0","0.00"
"016450","한세예스24홀딩스","4710","30","0.64","1437","3.28",,,"12835","0.37","250","5.31"
"010420","한솔PNS","1055","5","0.48",,,,,"2094","0.50","25","2.37"
"009180","한솔로지스틱스","2610","-10","-0.38","672","3.88",,,"4255","0.61","100","3.83"
"114810","한솔아이원스","10870","-230","-2.07","77","141.17","990","10.98","5502","1.98","0","0.00"
"070590","한솔인티큐브","1313","-5","-0.38",,,,,"1216","1.08","0","0.00"
"213500","한솔제지","10350","120","1.17","74","139.86","2946","3.51","30442","0.34","500","4.83"
"014680","한솔케미칼","172400","-2500","-1.43","9684","17.80","12715","13.56","77725","2.22","2100","1.22"
"004710","한솔테크닉스","5120","60","1.19","1376","3.72","2440","2.10","11022","0.46","100","1.95"
"004150","한솔홀딩스","2665","-10","-0.37","177","15.06","374","7.13","13520","0.20","100","3.75"
"025750","한솔홈데코","748","-13","-1.71",,,,,"1734","0.43","0","0.00"
"226440","한송네오텍","1530","0","0.00",,,,,"317","4.83","0","0.00"
"042520","한스바이오메드","11340","300","2.72",,,,,"4244","2.67","0","0.00"
"004960","한신공영","6800","40","0.59","2757","2.47",,,"66043","0.10","100","1.47"
